,screenName,userId,text,location,multi-team
8702,TeddyWestside65,37581700,Beautiful cross #France,"Austin, TX",False
8703,ainslieann,287868881,Another set piece goal!! #FRA scores 1st! #URUFRA #WorldCup,"Brooklyn, NY",False
8704,avgfireman,3986940879,Looks like @raphaelvarane has been taking tips from @YerryMinaOf #WorldCup #Russia2018WorldCup #FRAURU,"Baltimore, MD",False
8705,_DavidChacon,794576770066329600,#France ??,"Los Angeles, CA",False
8706,JacobOB23,374323205,Precision and beauty. #FRA #WorldCup,"Murfreesboro, TN",False
8707,johnny_rosado,343522714,1-0 #France #WorldCup~~&gt;Im glad. Now they'll wake up and start playing! #UruguayFrance,"New York, USA",False
8708,jamespowell363,20033461,#fra #uru #worldcup https://t.co/4q0KkZWt7e,"Rancho Santa Margarita, CA",False
8709,Poi127,924239384,Was a matter of time..... #fra #WorldCup,"Albuquerque, NM",False
8710,PaigePorter4,496265812,Viva la France!!! #WorldCup #FRA,"Orem, UT",False
8711,marioinhydepark,15559118,#WorldCup #FRA https://t.co/cwAaAMNDne,"Chicago, IL",False
8712,MacWells48,1193384438,Great service from @AntoGriezmann and a beautiful run by @raphaelvarane ??? #WorldCup,"Florida, USA",False
8713,McGirt8,225837155,LETS GO FRANCE ?? #LesBleus,"Deltona, FL",False
8714,MDsportsblog,166796183,"Fantastic ball in from Griezmann, great running header. 1-0, #FRA #WorldCup","College Park, MD",False
8715,FriskyDingo86,79318848,"This French team is good #WorldCup young, agile, and keep on attacking the the Uruguayan side.","Dallas, TX",False
8716,BrandonCortesTV,3776148923,GOAL! Raphael Varane finds the end of Antione Griezmann’s cross. #FRA leads 0-1! #URUFRA #WorldCup,"Queens, NY",False
8717,ElleryWheeler10,287866040,VARANE!!!!!! ?? France?? 1-0 ??Uruguay #WorldCup,"Pewee Valley, KY",False
8718,SaintFDW,24936920,What a play by France. Sheesh. #WorldCup,"Grosse Pointe Park, MI",False
8719,Chase_Glorfield,805271258,"Beautiful service, run into the box, and header by #LesBleus. #WorldCup","Twin Falls, ID",False
8720,heatherrrrr08,805934882,And France takes the lead just before half off the free kick. Set pieces are so so dangerous this #WorldCup #URUFRA,"Florida, USA",False
8721,Neb_BeBe,825889721637298177,"BUUUUUUUUUT!!!!!!!!!!
#AllezLesBlues 
#WorldCup",United States,False
8722,gato_veloz_4,129669799,Gotta be quicker than that Uruguay... #WorldCup,"Los Angeles, CA",False
8723,mgreekgypsy,32834601,BOOM!  GOOOOOAAAAAL!  #FRA #URUFRA #WorldCup,"Renton, WA",False
8724,sportsbrain,21449222,The sutter step free kick was perfect!!!!!! That was planned and executed to perfection. #WorldCup,"San Diego, CA",False
8725,oOoDREDAYoOo,228514444,Nice fake for the goal #WorldCup,"Bridgeport, CT",False
8726,fleamarketfunk,16183451,Wow #France #WorldCup https://t.co/dyOpmjMOqx,"Jersey City, NJ",False
8727,Robert_White14,131162084,#LESBLEUS ?? https://t.co/G05RqsbXyX,"College Station, TX",False
8728,rubentisch,71845416,YES! #AllezLesBleus #FRA #URU #WorldCup,"Chicago, IL",False
8729,HRHStillStacie,511051520,Happy #NationalFriedChickenDay #WorldCup https://t.co/TcMDV3r2MJ,"North Carolina, USA",False
8730,RRWWE,139188510,Goal #FRA ! #WorldCup      #FRA 1 #URU 0,"San Antonio, TX",False
8731,gato_veloz_4,129669799,France in with Varane! #WorldCup,"Los Angeles, CA",False
8732,tfoyshow,2396754648,VIVA LA FRANCE ?? #worldcup,"Houston, TX",False
8733,KBellss,57274611,Goallllll #FIFAWorldCup,"Queens, NY",False
8734,johnny_rosado,343522714,"Tolisso needs to stop! Wiggling like a some fish out of the water, when Bentancour hitem. #WorldCup","New York, USA",False
8735,MellyMoMelly,1217124512,LETS FUCKING GOOOOO!!!! #WorldCup #france,"Richmond, VA",False
8736,blazindw,17875127,VARANE!! #FRA #WorldCup,"Washington, DC",False
8737,NYCKING,19257498,#WorldCup #FRA 1-0,"Queens, NY",False
8738,Chase_Glorfield,805271258,FRANCE STRIKES FIRST!!!!!!!!! #WorldCup,"Twin Falls, ID",False
8739,soccerworldcups,240991561,"(Watch//Free) Uruguay vs France live stream World Cup 2018 Online

Watch Live Now????  https://t.co/xWkXCas9qh… https://t.co/zPDAN0kejU",United States,False
8740,SaintFDW,24936920,Very obviously a foul. I don’t know why he’s even arguing lol #WorldCup,"Grosse Pointe Park, MI",False
8741,nflliveus,1260600427,#URUFRA World Cup Live: France vs Uruguay Live Stream Free Full Game #WorldCup #Uruguay v #France FIFA World Cup 20… https://t.co/3avaIJr34q,United States,False
8742,oranaise,21062787,At the pace #URUFRA is going... #WorldCup &gt;&gt;&gt; #GameOfThrones | #URU #FRA #Rusia2018 https://t.co/C1RGoxVYe2,"Austin, TX",False
8743,nflliveus,1260600427,#URUFRA Uruguay vs France Live Stream Free Full Game #WorldCup #France #Uruguay FIFA World Cup Russia2018 Football… https://t.co/sUuH9TxP5O,United States,False
8744,devoland,28168140,Svp #FRA? ? ??????#worldcup? ? #FifaWorldCup2018 #URGFRA https://t.co/oBNHWjsVmj,"Manhattan, NY",False
8745,nflliveus,1260600427,#URUFRA FIFA World Cup Stream: Uruguay vs France Live Stream Free #Uruguay #France World Cup #URUFRA 2018 Full Game… https://t.co/zAIOqWZQ7c,United States,False
8746,Phr3sh2death,421217613,This Uruguayan defense is just magnificent! #urg #fra #URGFRA #worldcup https://t.co/13XJVbf8Ra,"Washington, DC",False
8747,nflliveus,1260600427,#URUFRA Uruguay vs France Live Stream Full Game HD TV Free Coverage #WorldCup #France #Uruguay World Cup Football 2… https://t.co/eERJM0fWZM,United States,False
8748,stephietweets,22784479,I am all in for the Gareth Southgate Redemption Tour. #ENG #worldcup,"Newton, MA",False
8749,kevynl10,3330064753,LA MEJOR FORMA DE INICIAR MI DÍA????? Uruguay vs Francia #URUFRA #worldcup #football,"San Francisco, CA",False
8750,FriskyDingo86,79318848,Andale #URU #WorldCup,"Dallas, TX",False
8751,nflliveus,1260600427,#URU #FRA France Live Stream Free FIFA World Cup 2018 Full Game HD TV #WorldCup #Uruguay #France Coverage Free Now… https://t.co/7M58wwgJZX,United States,False
8752,fifa2018free,598777289,(LIVE #WorldCup 2018) Watch France vs Uruguay Live Free FIFA World Cup 2018 HD TV Streaming Now Full Game Online.… https://t.co/uOV5T6qo4R,United States,False
8753,muzikgeye,34837940,Mid-game snack. #WorldCup #URUFRA https://t.co/DI5gYHQQ1Q,"Azusa, CA",False
8754,WhiteHartePub,37704598,"Faithful Fans! Soccer Fans, are the Best Fans?? #WorldCup2018 #Soccer #WatchParty #WhiteHartePub #WoodlandHills… https://t.co/akuxIrwbnr","Los Angeles, CA",False
8755,nflliveus,1260600427,Uruguay Live Stream Free Full Game FIFA World Cup #WorldCup #France #Russia Football 2018 HD TV Coverage Watch Now… https://t.co/KFvt3VsBY0,United States,False
8756,AndrewACCarter,534745687,"Excellent enforcement of @FIFAcom fashion laws of the game by the official.
#URUFRA #WorldCup @FIFAWorldCup… https://t.co/8kiQJqFKJf","Marion, OH",False
8757,stevemcmahon13,550879321,This is the best one yet. They still won’t win though. #ItsComingHome #WorldCup https://t.co/EhJHkKBuqt,"Tequesta, FL",False
8758,Chase_Glorfield,805271258,That was a fun little sequence from Uruguay. #WorldCup,"Twin Falls, ID",False
8759,DjFlowe,40230535,"Is James Caan ref-ing this match?
#URUFRA #WorldCup","Philadelphia, PA",False
8760,nflliveus,1260600427,Uruguay Stream: FIFA World Cup Football 2018 HD TV Free Streaming #WorldCup #FRA #URU Full Game Watch Now Online https://t.co/mdQfRJFhix,United States,False
8761,molo011,260522017,Please let Uruguay and Belgium win @god #worldcup https://t.co/LraLGuUc9r,"San Antonio, TX",False
8762,jeffreyThomson,26284804,"The France/Uruguay ref has got his attitude up today. 

#WorldCup","Farmington, ME",False
8763,2018FIFAWorldC7,1006084449027543040,Uruguay vs France Live Stream Free Full   Game #WorldCup #France #Uruguay FIFA World Cup Football 2018 Now Watch On… https://t.co/uQpu2b4Ltk,United States,False
8764,Zepol7,46265896,"Throughout the years, I've noticed that not only are the Spanish broadcasts of world cup games more announcer excit… https://t.co/Kpdby2RSQz","Los Angeles, CA",False
8765,MDsportsblog,166796183,When does Suarez start chomping? #WorldCup https://t.co/LTHC7ZHGgE,"College Park, MD",False
8766,EricReyes360,449075778,This #WorldCup has been amazing! ??,"Texas, USA",False
8767,ArsenalView_,458524928,Doesn't #France have better left backs??? #URGFRA,"Long Hill, NJ",False
8768,nflliveus,1260600427,#France vs #Uruguay Live Streams: FIFA World Cup 2018 Free HD TV Streaming #URUFRA #France Uruguay Get Full Live Ac… https://t.co/SVXm6jERxh,United States,False
8769,Chase_Glorfield,805271258,Lol. Nández has his shirt shredded. #WorldCup,Twin Falls ID,False
8770,nflliveus,1260600427,Russia 2018 France vs Uruguay Live Stream: 2018 Football World Cup Full HD TV Streaming #WorldCup #URUFRA Watch Onl… https://t.co/DBwJ9bv5p4,United States,False
8771,2018FIFAWorldC7,1006084449027543040,"LIVE UPDATES: Uruguay vs. France: First #WorldCup quarter-final underway in Nizhny Novgorod. #URUFRA
Click Here &gt;&gt;&gt;… https://t.co/9P7JAo2yAg",United States,False
8772,ken_alvrd,239696770,#URU @Uruguay ???? @FIFAWorldCup #WorldCup #WorldCup2018,"Michigan, USA",False
8773,jamespowell363,20033461,Is the semifinal Tuesday in st Petersburg ? @FOXSoccer need to mention that more ???? #WorldCup #fra #uru,"Rancho Santa Margarita, CA",False
8774,Blake_Dover90,2501996124,Fatherhood is reading “Are You My Mother?” 4 times while trying to also watch #WorldCup #URU #FRA,"Marshall, TX",False
8775,JDejuan2,347685889,In-game protein snack #URUFRA #WorldCup https://t.co/wI2ZHYZpk2,"Prichard, AL",False
8776,DoAHasekRoll,52087040,How is Diego Laxalt only at a club like Genoa? Dude has seemingly been everywhere this entire World Cup for Uruguay. #WorldCup #URUFRA,"Richmond, VA",False
8777,karladarling,2882871367,At this point I’m just rooting for United players ????? #WorldCup #MUFC,"Pasadena, TX",False
8778,2018FIFAWorldC7,1006084449027543040,"#France vs #Uruguay : Kick-off time, live stream, TV channel, team ...  Live Here Click Here &gt;&gt;&gt;… https://t.co/2UmAuDZhV7",United States,False
8779,JerilynLM,2157325430,"Woke up an hour before my alarm excited to watch #WorldCup.

I NEVER wake up before my alarm!

#FRAURU","Los Angeles, CA",False
8780,jamespowell363,20033461,"This is not tactically fascinating and the pundits will say, it’s fucking boring . #fra #uru #worldcup https://t.co/JUaskt08dV","Rancho Santa Margarita, CA",False
8781,laetitiabrock,25714160,Nothing gets into that goal you hear! Nothing ;-) #URUFRA #FRAURU #worldcup https://t.co/z9f7DQkpM5,"Washington, DC",False
8782,Holm_Alone,236033136,My man on Uruguay rocking the Monica braids #WorldCup https://t.co/QY5MLZvn2Q,"Washington, DC",False
8783,RehsGalleries,24385197,"Can You Guess The Artist?
(Detail)

#french #frenchart #painting #art #20thcenturyart #trees #impressionism… https://t.co/zXxmjXHgRz","Woodmere, NY",False
8784,buckeyemon,762768463,#InternationalKissingDay #WorldCup https://t.co/3ZFGTEa7GY,"Centerville, OH",False
8785,polymathicman,41744790,"#France is known for being a bit theatrical - the announcer just said. I’m just a casual every 4 year fan, and the… https://t.co/UShF6s4y1D","Los Angeles, CA",False
8786,ArsenalView_,458524928,#Umtiti may not get the headlines but he is so impressive at the back for #France #URGFRA,"Long Hill, NJ",False
8787,Tulajitt,163215449,Any free sites showing the game? #Fra &gt; #Urg #Worldcup,"California, USA",False
8788,Haberdasherydog,60025565,How’s your #international game? Always focus on one thing..your next #gggooooaaaallll #worldcup #mensfashion #gq… https://t.co/i3SJ5RAbeW,"Northville, MI",False
8789,hillarynkirby,467034363,These announcers are questionable. How do you pronounce Pelé wrong????!!!!! You should know who he is if you’re com… https://t.co/58WiWwLkO6,"Renton, WA",False
8790,EricaAlisse,1119987056,"ALLEZ LES BLEUS!!!! ?? 

#worldcup #WorldCup2018 #AllezLesBleus #ViveLaFrance https://t.co/OEVzeOinly","Greenville, SC",False
8791,WatchUFCTVNOW,807284452346867713,Uruguay vs France Live Stream Free FIFA World Cup 2018 HD TV Streaming #WorldCup #Uruguay #France Now Full Game HD… https://t.co/Fc1Vk6TN4V,United States,False
8792,dsantat,13433612,Suárez has been pretty quiet this game. I fear the teeth will be making their mark. #worldcup,"Hawaii, USA",False
8793,DanMathewsATL,83990697,You cannot tell me that the midfield red for this ?? vs. ?? match is not @Bannyrooster28. #WorldCup,"Georgia, USA",False
8794,eppy033,99308763,"First game of the quarterfinals, picking France to move on from this one.
.
.
.
#france #uruguay #worldcup #fifa… https://t.co/weSlQp5bHZ","Bellevue, NE",False
8795,sportsbrain,21449222,Good crowd at the Harp this morning. #WorldCup,"San Diego, CA",False
8796,JordanAckerMI,3295285493,The diving in this #WorldCup game is already getting unbearable. #FRAURU,"Southfield, MI",False
8797,JJaffa,20912932,#WorldCup What a hip check by Suarez. Ouch. #URGFRA,"Baltimore, MD",False
8798,tmvlex,3610743979,"@greggutfeld Uruguay deploys an attack dragonfly! #WorldCup 
Find the clip; it’s hysterical.","Houston, TX",False
8799,TheRunningMonk,418848427,"Ready for another day of #gc79.

And there's also time for the #WorldCup.

Vamos, #URU.

#URUFRA https://t.co/waEzHFviiA","Austin, TX",False
8800,SteveCoopat,82136712,My World Cup staycation continues! ?? v ?? !!! #worldcup,"Athens, GA",False
8801,JohnHeaner,285642534,"Forget the goal count. For me, #Mbappe is the revelation of this #WorldCup.","Los Angeles, CA",False
8802,7egendMichael,4100600123,I got Neymar and Brazil ? #WorldCup https://t.co/YgQfZyCj2S,"Miramar, FL",False
8803,fifa2018free,598777289,"Uruguay vs France live stream, Watch World Cup 2018 Live Stream,  France vs Uruguay Live Stream Online. Uruguay vs… https://t.co/U4fVc5Q79g",United States,False
8804,dmanning77,242415994,Is there anyone more dislikable in all of football than Luis #Suarez? What a scumbag. #france #UruguayvsFrance #WorldCup2018,"San Anselmo, CA",False
8805,MDsportsblog,166796183,"Good lord, does Pavard look like the prototypical Frenchman, or what? #WorldCup","College Park, MD",False
8806,joymarpa,1482334166,"Let's get it on!
#URUFRA 
#WorldCup","Austin, TX",False
8807,gabeVpires,113850074,Someone tell France that the game is won by scoring more than the other team and not who keeps the ball the longest… https://t.co/CpgKGMVgg3,"Mission Bay, FL",False
8808,IcemanMB56,74939624,Thank you @McDonalds #worldcup https://t.co/suXtI6TEbG,"Manhattan Beach, CA",False
8809,IcemanMB56,74939624,"When you’ve watched so many #WorldCup games, major sponsors appreciate your dedication ?

Surprise delivery from… https://t.co/2Ia7icbSih","Manhattan Beach, CA",False
8810,mattrushing02,155936725,#TGIF the #WorldCup is back on!,"Vancouver, WA",False
8811,Bronah93,859043850,Watching #WorldCup France vs Uruguay on Telemundo. Best commentary yet,"Naples, FL",False
8812,HerlanSurething,2265157782,"very open match?.. #URU has a more clear control of the match, more chances so far &amp; surprisingly more offensive?..… https://t.co/YvLzPjSH1u","Houston, TX",False
8813,blazindw,17875127,#RBNY with that Friday #WorldCup quarterfinal news dump.,"Washington, DC",False
8814,camiejuan,179342983,That was a weird play back with the dragon fly landing on Lloris’s mouth lmfao #WorldCup #URUFRA,"Queens, NY",False
8815,jonny_hartshead,367606300,"I’ve thoroughly enjoyed this World Cup, but the way South American teams carry on is embarrassing #worldcup #URUFRA","Houston, TX",False
8816,scootette,14243137,Goal for team Dragonfly. ? #FIFAWorldCup,"Memphis, TN",False
8817,MattEverson18,35793999,#FRA goalkeeper Lloris was just attacked orally by a Mothra sized Russian insect! #worldcup #FRAURU,"Santa Rosa, CA",False
8818,JulieAlexandria,13967652,"It’s 4:19 AM on Kauai, and I’m up for #worldcup Quarterfinals ?? Here is the remaining schedule #FRAURU https://t.co/3Ejz2kIrtI","Hawaii, USA",False
8819,JJaffa,20912932,#WorldCup #URGFRA Come on Suarez. Bite somebody!,"Baltimore, MD",False
8820,MaryLovesVeg,9279722,"At #WorldCup: Players &amp; officials pose for photo w/ anti racism banner. 
In NFL: Punish players who peacefully prot… https://t.co/viNrxOgaP3","Oxford, OH",False
8821,ASAPtickets,82872492,"Get in quick for this trip!
??https://t.co/sLh25JkZHh??
Only major airlines and exclusive private airfares! Sale en… https://t.co/E1bxIVCIsb","San Francisco, CA",False
8822,NYCFC,1415791555,#WorldCup ? https://t.co/beEoQcA7S4,Rockefeller Center,False
8823,arroyojohn,49833204,"""You want to focus on playing football and not eating bugs."" - Hugo Lloris #URUFRA #WorldCup","Miami, FL",False
8824,WatchUFCTVNOW,807284452346867713,@WatchNFLLivetv @FIFAWorldCupLi5 Uruguay vs France Live Stream Free FIFA World Cup 2018 HD TV Streaming #WorldCup… https://t.co/FW2W2oZTow,United States,False
8825,Anand_Savani,22048053,... thank god football is back. I didn’t know what to do with myself the last two days. #WorldCup,"Somerville, MA",False
8826,vfiorese_,67412285,@nickhtang @JBarbosaPR @TamaraMcCleary @cybersecboardrm For sure! Now watching #France vs #Uruguay ! #WorldCup2018,"McKinney, TX",False
